ID	age	sex	n_babies	observer	year	pop_size	weight
662	6	m	0	16	1987	166	7.615557845462433
675	5	m	2	13	1987	166	7.473252000984175
677	2	m	1	6	1987	166	5.696398541973984
690	0	f	1	6	1987	166	2.3503181632032883
698	7	f	2	19	1987	166	8.549693188400722
699	0	f	0	9	1987	166	4.718287783424135
706	2	m	2	7	1987	166	5.812884060475984
711	0	m	1	20	1987	166	3.582169601314227
715	3	f	0	17	1987	166	6.053012849452294
716	7	m	2	2	1987	166	8.560562438767182
723	2	m	2	4	1987	166	6.102102729225214
724	2	f	2	13	1987	166	3.900176747702818
727	5	m	1	18	1987	166	7.53349340045113
742	1	f	0	7	1987	166	4.702940905751017
746	7	f	0	1	1987	166	8.391185712337666
749	2	f	0	17	1987	166	5.394061688921853
762	2	m	2	18	1987	166	5.26784641430454
769	6	m	0	13	1987	166	7.841804324702763
774	0	m	2	19	1987	166	4.678525329429231
778	6	m	2	2	1987	166	9.23303310913498
789	5	m	0	3	1987	166	7.026655592601468
796	0	f	2	8	1987	166	3.3562078689654475
797	1	m	2	4	1987	166	4.969634296835768
798	2	f	2	1	1987	166	3.643495739398266
802	0	m	1	4	1987	166	3.513798026770784
808	2	f	2	14	1987	166	5.662839285810195
816	4	m	0	10	1987	166	NA
820	2	f	0	7	1987	166	4.951441475888613
822	0	m	1	15	1987	166	3.7847536882043054
823	0	f	1	20	1987	166	3.3190793405856356
826	3	m	2	20	1987	166	6.428197074466675
829	7	m	0	11	1987	166	10.235210745377453
835	0	f	0	7	1987	166	3.528901334726865
838	3	m	0	6	1987	166	6.258604110409555
840	4	f	1	17	1987	166	6.165558085770415
859	1	f	2	18	1987	166	4.508189040478934
862	2	m	1	2	1987	166	NA
865	3	f	1	9	1987	166	4.961303370529856
873	4	m	0	9	1987	166	7.033563478456243
885	5	f	1	3	1987	166	6.3645323267765495
5	6	f	2	19	1988	148	7.103527164528427
8	7	m	2	10	1988	148	8.248312848349629
13	0	f	0	13	1988	148	4.377564696893794
14	4	f	1	8	1988	148	6.423982223469042
26	7	f	1	3	1988	148	8.227948533118543
31	4	m	2	7	1988	148	6.383881612079081
32	3	m	0	17	1988	148	6.788795408061811
36	6	m	0	9	1988	148	8.970470723716991
48	2	m	1	18	1988	148	5.855596764793698
50	2	m	2	10	1988	148	4.502751557748933
52	0	f	1	7	1988	148	4.280635716528306
77	0	f	2	17	1988	148	3.496276395452718
83	2	f	0	17	1988	148	4.143704876206158
85	3	m	1	10	1988	148	5.132877713823004
88	8	f	1	6	1988	148	9.879398282117117
100	4	m	2	3	1988	148	6.222109456630881
101	3	f	2	16	1988	148	5.161227979828532
107	0	f	1	6	1988	148	2.8551585148732768
111	2	m	1	3	1988	148	6.457908034782145
128	0	f	2	11	1988	148	2.6908588778383864
135	1	m	0	6	1988	148	5.467377541294115
141	3	m	2	5	1988	148	6.131000715849602
142	6	m	0	12	1988	148	9.07657785012117
146	3	f	1	16	1988	148	5.636994853427506
157	0	m	1	18	1988	148	NA
170	4	m	1	18	1988	148	6.881056595626685
176	1	f	1	8	1988	148	4.19581346394664
177	4	f	2	13	1988	148	5.7905207798060445
195	7	f	2	20	1988	148	8.23073884328365
196	5	f	1	10	1988	148	7.006072223200517
202	4	f	0	9	1988	148	6.086701912686374
211	1	f	1	14	1988	148	4.840206550452853
219	0	f	1	15	1988	148	3.8252425445437117
224	6	f	2	18	1988	148	7.1220134964255495
226	8	m	1	19	1988	148	9.59842952940298
231	4	m	1	6	1988	148	NA
245	0	m	0	12	1988	148	4.234792313960553
256	1	f	1	14	1988	148	3.7372828370036
257	4	m	1	6	1988	148	7.822426801267078
260	3	m	1	8	1988	148	6.22247543238051
262	0	m	0	10	1988	148	3.2255747677076707
264	7	f	2	20	1988	148	7.7145420869241494
267	5	m	0	14	1988	148	6.983136612446482
271	1	f	1	17	1988	148	3.2915262396216414
276	1	m	1	11	1988	148	4.620791457792605
279	1	f	2	7	1988	148	4.130929202846788
281	7	m	0	19	1988	148	9.043997609587885
282	1	m	2	16	1988	148	NA
283	4	f	1	7	1988	148	6.51022073594032
287	0	f	2	18	1988	148	3.73911286495715
301	2	f	1	18	1988	148	4.6064546422989885
304	1	m	1	13	1988	148	5.689774817533805
305	5	m	0	4	1988	148	8.524630795688426
312	2	m	2	12	1988	148	4.659180371123412
320	5	m	2	2	1988	148	NA
325	6	m	2	17	1988	148	7.007979151765527
327	5	m	1	14	1988	148	7.639685433475876
328	2	f	0	2	1988	148	6.670929070619216
338	5	m	1	2	1988	148	7.164308626647205
345	3	f	2	13	1988	148	5.779142897162256
346	5	f	2	7	1988	148	6.537610670457538
348	4	m	0	12	1988	148	6.939677947899278
352	7	m	0	7	1988	148	9.026359960423646
353	1	m	1	2	1988	148	4.684965386084098
354	0	f	1	13	1988	148	3.7564351679545553
362	3	m	2	18	1988	148	6.32712548309826
370	0	m	1	15	1988	148	2.5679519054284854
371	1	m	2	15	1988	148	5.433260874214561
372	7	m	1	10	1988	148	9.063297296242014
381	4	f	2	11	1988	148	5.897267475699467
387	5	f	0	19	1988	148	6.5756433766596825
388	2	f	0	10	1988	148	5.691468873645552
401	0	f	1	15	1988	148	3.667142784452909
404	2	m	0	12	1988	148	5.1390717487943505
405	1	m	1	8	1988	148	NA
418	2	f	1	5	1988	148	4.025127399437472
439	2	f	1	16	1988	148	4.551125677170064
440	6	m	1	17	1988	148	7.792082014844467
441	1	f	2	10	1988	148	3.6950330714045734
442	6	f	2	20	1988	148	7.674099253372696
451	3	m	0	16	1988	148	6.456338839032633
456	2	m	1	13	1988	148	5.859646292513082
463	2	m	2	19	1988	148	4.990013218020091
467	5	m	0	11	1988	148	NA
478	3	f	1	15	1988	148	5.289438652500362
479	6	m	2	11	1988	148	9.047496892233932
480	0	f	2	9	1988	148	NA
482	5	f	2	14	1988	148	7.289763798411189
490	0	f	2	20	1988	148	3.0224209867939655
494	2	m	1	1	1988	148	5.187804428122551
538	3	f	1	15	1988	148	5.080562322676667
551	5	m	0	13	1988	148	7.789826401638061
554	0	m	1	6	1988	148	3.909046990232015
555	3	m	2	19	1988	148	6.253344800475
561	1	f	1	15	1988	148	2.9746230998312813
562	7	m	0	14	1988	148	7.893604935479497
570	5	f	1	4	1988	148	6.574395367446043
576	7	f	0	7	1988	148	NA
582	4	f	2	19	1988	148	6.60196076873655
587	4	m	1	17	1988	148	NA
598	1	m	2	11	1988	148	NA
602	1	m	1	19	1988	148	NA
606	1	m	0	8	1988	148	5.167737424009404
616	7	f	1	3	1988	148	8.479997719411958
620	6	f	1	10	1988	148	7.301735926947684
622	3	f	0	5	1988	148	5.634428747881149
624	4	f	0	9	1988	148	NA
626	0	f	2	1	1988	148	3.628050690763086
631	8	f	1	6	1988	148	9.923073043335087
633	1	m	2	11	1988	148	5.210810074381041
636	2	m	1	12	1988	148	5.340228898562618
641	2	m	2	1	1988	148	4.774862790559738
643	7	f	1	18	1988	148	7.957783338763196
648	4	f	2	16	1988	148	5.968801754569876
650	7	f	0	9	1988	148	7.9678367512415464
653	4	f	2	3	1988	148	5.328653502268141
662	7	m	2	10	1988	148	8.127057815151824
675	6	m	0	6	1988	148	8.029365547512356
677	3	m	2	13	1988	148	6.066763152486098
681	0	m	1	16	1988	148	2.496372535315041
690	1	f	0	8	1988	148	3.0364961946080795
698	8	f	1	17	1988	148	9.090587435204753
700	0	f	2	10	1988	148	3.6195345368976204
706	3	m	2	8	1988	148	6.878080722843293
711	1	m	2	19	1988	148	NA
715	4	f	2	1	1988	148	5.683965738451608
716	8	m	1	7	1988	148	NA
723	3	m	2	7	1988	148	7.253728313344619
724	3	f	2	7	1988	148	4.682674797029689
727	6	m	2	9	1988	148	7.877850209478024
742	2	f	2	15	1988	148	5.15687805827393
746	8	f	1	16	1988	148	NA
749	3	f	1	5	1988	148	5.782879824811694
769	7	m	2	5	1988	148	8.263579641152543
774	1	m	1	17	1988	148	6.114864920823157
778	7	m	2	7	1988	148	9.390091343105391
789	6	m	1	20	1988	148	NA
796	1	f	1	15	1988	148	3.926540505710045
797	2	m	1	9	1988	148	5.7273221212939465
798	3	f	0	3	1988	148	3.98897585686381
802	1	m	1	15	1988	148	3.7156312627958417
808	3	f	0	5	1988	148	6.875856828856103
816	5	m	0	4	1988	148	7.574298680385722
820	3	f	2	6	1988	148	5.3601541941166415
822	1	m	2	17	1988	148	4.552435683627644
823	1	f	0	5	1988	148	4.450423041880585
829	8	m	2	14	1988	148	10.388968481895748
835	1	f	2	1	1988	148	3.09044160569532
838	4	m	1	14	1988	148	6.646051431891431
840	5	f	1	15	1988	148	7.086568506362834
859	2	f	1	14	1988	148	5.365713448113415
862	3	m	2	7	1988	148	5.887467682173984
865	4	f	0	2	1988	148	5.822854375443115
870	0	f	1	6	1988	148	3.751193733972326
873	5	m	2	10	1988	148	7.163766024754822
885	6	f	0	14	1988	148	7.212899965854822
5	7	f	1	8	1989	131	8.148725223757122
14	5	f	0	16	1989	131	7.744320096318111
26	8	f	0	12	1989	131	8.917698796712184
31	5	m	0	2	1989	131	7.213870866304022
32	4	m	1	16	1989	131	8.066265549161882
36	7	m	2	12	1989	131	10.253091586250493
50	3	m	2	15	1989	131	NA
52	1	f	1	11	1989	131	NA
73	0	f	2	5	1989	131	2.959855561066123
76	0	f	0	16	1989	131	3.2399817865710916
77	1	f	0	7	1989	131	3.6187499839942525
83	3	f	2	7	1989	131	5.026890891360437
85	4	m	0	20	1989	131	NA
88	9	f	0	20	1989	131	10.280676815018712
100	5	m	1	4	1989	131	6.848026529304709
101	4	f	0	1	1989	131	NA
107	1	f	0	8	1989	131	3.9189337964762796
111	3	m	1	12	1989	131	7.136068799724595
128	1	f	1	14	1989	131	NA
135	2	m	0	8	1989	131	6.44560125945956
141	4	m	2	18	1989	131	6.788344929995121
142	7	m	2	18	1989	131	10.057920263472807
146	4	f	2	4	1989	131	5.879193533561786
157	1	m	2	20	1989	131	5.02699285504997
170	5	m	0	1	1989	131	8.030527221601858
176	2	f	0	11	1989	131	5.19749975316006
195	8	f	1	20	1989	131	9.320951378856867
202	5	f	0	14	1989	131	7.307419444784587
211	2	f	1	15	1989	131	6.3461702753718106
219	1	f	2	9	1989	131	4.684522118193476
224	7	f	1	8	1989	131	7.945189402622288
231	5	m	2	11	1989	131	6.7858678317763585
233	0	m	0	9	1989	131	3.7943824403436603
245	1	m	0	9	1989	131	4.996105977297988
256	2	f	1	5	1989	131	4.306250400151175
257	5	m	1	3	1989	131	7.98034451137609
260	4	m	1	5	1989	131	7.691983038486378
262	1	m	0	9	1989	131	4.117450448851383
264	8	f	1	1	1989	131	9.135227914452107
267	6	m	2	4	1989	131	7.918831298838742
271	2	f	2	5	1989	131	NA
276	2	m	1	3	1989	131	5.837198075325277
279	2	f	0	1	1989	131	4.891755044186482
281	8	m	0	10	1989	131	9.743487735477803
282	2	m	1	20	1989	131	5.796063597089844
283	5	f	1	19	1989	131	7.057620005553116
287	1	f	2	13	1989	131	4.869505300949548
301	3	f	0	14	1989	131	NA
304	2	m	2	9	1989	131	6.54145952726973
305	6	m	0	9	1989	131	9.832614497257426
308	0	m	0	6	1989	131	4.609436904185857
312	3	m	0	10	1989	131	5.255856039399327
318	0	f	1	6	1989	131	3.999081646658547
320	6	m	0	6	1989	131	7.85564943180629
325	7	m	1	19	1989	131	8.280218064461986
327	6	m	0	7	1989	131	8.352779133084008
328	3	f	1	18	1989	131	7.279753474854075
338	6	m	2	11	1989	131	8.116715525258446
345	4	f	1	10	1989	131	6.587417983663548
346	6	f	2	9	1989	131	7.370975038180804
347	0	f	1	7	1989	131	2.126925737299371
348	5	m	1	9	1989	131	7.967148957122408
352	8	m	1	7	1989	131	10.006536484266967
353	2	m	2	12	1989	131	5.596411997536479
354	1	f	2	13	1989	131	5.137492056110334
362	4	m	2	1	1989	131	7.2034224024214435
370	1	m	0	6	1989	131	4.7185918109239395
371	2	m	1	17	1989	131	6.226773560379481
372	8	m	2	7	1989	131	10.905635836817492
381	5	f	1	12	1989	131	NA
387	6	f	0	12	1989	131	NA
388	3	f	2	4	1989	131	6.444867369187379
401	1	f	2	12	1989	131	4.3987624409739725
404	3	m	0	19	1989	131	5.626264040890762
405	2	m	2	3	1989	131	5.6855861094040305
418	3	f	0	11	1989	131	4.4437860684233
421	0	m	0	6	1989	131	4.208396043026469
439	3	f	2	15	1989	131	NA
440	7	m	1	7	1989	131	9.366924821081133
441	2	f	1	3	1989	131	4.417725693724398
442	7	f	0	16	1989	131	8.359803947160074
443	0	m	1	2	1989	131	3.9278348692028886
451	4	m	1	6	1989	131	6.9615141836989425
456	3	m	1	2	1989	131	7.272506812236215
463	3	m	0	2	1989	131	5.935967864545011
464	0	f	2	9	1989	131	3.9373176123802787
467	6	m	1	13	1989	131	7.607646837274652
472	0	m	2	6	1989	131	4.36802504544084
474	0	f	1	14	1989	131	4.484081300650651
478	4	f	1	1	1989	131	6.745628688980626
479	7	m	1	4	1989	131	9.582227562147194
480	1	f	1	16	1989	131	4.113013808887542
483	0	f	0	8	1989	131	3.2740264520603373
490	1	f	2	20	1989	131	4.075626285576281
494	3	m	0	15	1989	131	6.091143456230243
537	0	m	2	18	1989	131	4.737857149889203
538	4	f	0	2	1989	131	6.228037577282218
551	6	m	0	6	1989	131	NA
554	1	m	0	7	1989	131	4.926707896033866
555	4	m	1	5	1989	131	7.539068235107176
561	2	f	1	18	1989	131	NA
562	8	m	1	7	1989	131	8.906085427580157
570	6	f	0	8	1989	131	7.020320847368538
576	8	f	1	17	1989	131	10.018299076101918
579	0	f	0	7	1989	131	3.3784602754926367
582	5	f	2	17	1989	131	NA
587	5	m	0	7	1989	131	6.63454840776592
598	2	m	2	6	1989	131	5.66068796468583
599	0	m	0	10	1989	131	4.801100867518598
602	2	m	0	11	1989	131	5.321760628745275
606	2	m	2	12	1989	131	6.10493719573786
613	0	m	2	6	1989	131	4.672281382244961
616	8	f	0	16	1989	131	9.40881707466518
620	7	f	0	12	1989	131	8.186268662808386
622	4	f	0	14	1989	131	6.24899416145821
624	5	f	1	3	1989	131	7.229894939601553
626	1	f	2	10	1989	131	4.5934362060008125
631	9	f	0	13	1989	131	10.56141003313302
633	2	m	2	11	1989	131	5.736539692252519
636	3	m	1	4	1989	131	6.279978428391786
641	3	m	0	8	1989	131	5.6169019253092385
643	8	f	1	15	1989	131	8.72310766607763
648	5	f	1	3	1989	131	7.148560747309909
650	8	f	2	19	1989	131	9.122899159265835
653	5	f	2	1	1989	131	6.751374258945718
658	0	m	1	18	1989	131	3.5216643344688063
662	8	m	2	5	1989	131	9.624792871392755
677	4	m	2	7	1989	131	6.943825016543785
690	2	f	2	13	1989	131	3.832127379768953
698	9	f	1	9	1989	131	10.466897682748643
700	1	f	1	16	1989	131	4.568563023687473
711	2	m	1	4	1989	131	4.916050638868993
715	5	f	0	19	1989	131	NA
716	9	m	0	11	1989	131	9.717554588009557
723	4	m	1	17	1989	131	NA
724	4	f	0	13	1989	131	NA
727	7	m	2	18	1989	131	9.64791629264996
742	3	f	2	4	1989	131	6.144150989017768
746	9	f	2	7	1989	131	10.112051698402148
749	4	f	0	5	1989	131	6.558519734361326
761	0	m	1	8	1989	131	NA
769	8	m	0	6	1989	131	9.153857754799754
778	8	m	1	15	1989	131	10.516143976735496
784	0	m	0	8	1989	131	4.0243289343766575
789	7	m	0	10	1989	131	NA
793	0	f	2	1	1989	131	4.378145155601535
796	2	f	0	6	1989	131	4.398416276930778
797	3	m	1	15	1989	131	6.477254957434965
798	4	f	0	5	1989	131	5.32727139572825
802	2	m	0	6	1989	131	NA
806	0	f	0	11	1989	131	4.102989790218192
808	4	f	0	4	1989	131	7.375229807872376
816	6	m	2	19	1989	131	8.722417341415213
820	4	f	1	19	1989	131	6.559434431527455
822	2	m	0	2	1989	131	NA
823	2	f	0	1	1989	131	5.252429070150573
829	9	m	0	6	1989	131	NA
831	0	m	1	13	1989	131	3.678029634204731
835	2	f	1	16	1989	131	4.441748891690377
838	5	m	0	16	1989	131	8.010418804359286
840	6	f	2	8	1989	131	7.726218959636346
858	0	f	1	15	1989	131	3.2614919923812735
859	3	f	1	15	1989	131	5.871355362671549
862	4	m	1	3	1989	131	6.47496076051811
865	5	f	1	7	1989	131	6.772606485403046
870	1	f	1	7	1989	131	4.847879123633209
873	6	m	0	2	1989	131	8.204949945957033
875	0	m	0	19	1989	131	NA
879	0	f	2	2	1989	131	1.8105486346191826
885	7	f	1	5	1989	131	NA
14	6	f	1	18	1990	158	8.423728593816097
26	9	f	2	7	1990	158	9.905181548361588
31	6	m	1	7	1990	158	8.089718653441475
32	5	m	0	10	1990	158	8.291230531340814
36	8	m	2	12	1990	158	10.468560005897873
37	0	m	2	18	1990	158	4.25178110771443
50	4	m	1	10	1990	158	6.389378984923517
52	2	f	0	17	1990	158	NA
65	0	m	0	3	1990	158	4.6799935820432434
73	1	f	0	14	1990	158	4.542570785576024
76	1	f	1	13	1990	158	4.448729463717818
77	2	f	1	5	1990	158	5.044777362114104
82	0	m	1	6	1990	158	3.84101033887935
83	4	f	1	20	1990	158	6.008028699560914
85	5	m	1	12	1990	158	6.450810124506041
88	10	f	0	20	1990	158	11.647048431713433
100	6	m	0	13	1990	158	8.797674005744813
101	5	f	2	7	1990	158	6.707259462919643
107	2	f	2	1	1990	158	4.888913983898655
111	4	m	2	7	1990	158	7.953845171188878
125	0	f	0	8	1990	158	4.12826866131923
128	2	f	2	10	1990	158	4.949754566884501
135	3	m	1	4	1990	158	6.779759317378074
141	5	m	2	6	1990	158	7.486040462513077
142	8	m	0	7	1990	158	NA
146	5	f	2	6	1990	158	6.925307425546586
157	2	m	0	12	1990	158	5.777558352249371
159	0	m	2	7	1990	158	4.835674820818258
170	6	m	2	9	1990	158	8.829961060679734
176	3	f	1	1	1990	158	6.1475569887073975
202	6	f	0	1	1990	158	8.240752862169948
203	0	f	0	15	1990	158	3.6389988181093313
211	3	f	2	4	1990	158	6.249385382455463
214	0	f	1	17	1990	158	3.1847205889564867
219	2	f	1	7	1990	158	5.156307068585864
224	8	f	2	1	1990	158	8.110142579726284
231	6	m	2	2	1990	158	7.550962146605357
233	1	m	1	8	1990	158	4.744823854528871
245	2	m	2	5	1990	158	5.35382747574447
256	3	f	0	9	1990	158	5.776712585905998
257	6	m	0	5	1990	158	9.21503644170487
260	5	m	2	20	1990	158	8.632944487076575
262	2	m	1	11	1990	158	4.229751497108979
264	9	f	1	14	1990	158	9.855670281876149
267	7	m	1	12	1990	158	8.852968864992118
271	3	f	0	13	1990	158	5.51079915139661
276	3	m	2	15	1990	158	6.167652855258429
279	3	f	1	2	1990	158	5.82756700033488
281	9	m	1	3	1990	158	10.276578572109715
282	3	m	0	14	1990	158	6.671035382939535
283	6	f	0	19	1990	158	8.139997431719525
287	2	f	0	17	1990	158	NA
301	4	f	0	17	1990	158	5.754019141065899
304	3	m	0	15	1990	158	7.708860376347915
305	7	m	1	7	1990	158	10.474645651863051
308	1	m	1	19	1990	158	5.502009430823446
312	4	m	2	7	1990	158	6.8026229881580305
318	1	f	1	10	1990	158	4.790565629757063
325	8	m	1	12	1990	158	8.589250573704113
327	7	m	0	8	1990	158	9.610597863540296
328	4	f	0	13	1990	158	8.307517672901575
329	0	m	0	11	1990	158	NA
338	7	m	0	4	1990	158	8.77642461859229
341	0	f	0	7	1990	158	3.9967891119849708
345	5	f	0	6	1990	158	7.989364746496211
346	7	f	1	20	1990	158	7.809325643641537
347	1	f	2	8	1990	158	3.3082094853051514
348	6	m	2	4	1990	158	8.754522826048667
352	9	m	2	20	1990	158	11.418011553357823
353	3	m	1	20	1990	158	6.525041601966152
354	2	f	0	14	1990	158	5.69198078261871
356	0	f	0	7	1990	158	4.26223347916361
362	5	m	1	17	1990	158	8.13272787031093
370	2	m	2	6	1990	158	4.874494184521446
371	3	m	1	19	1990	158	7.1264116016416095
372	9	m	0	9	1990	158	10.652317056307105
381	6	f	0	9	1990	158	7.834758049819524
387	7	f	2	3	1990	158	8.16529866791747
388	4	f	2	7	1990	158	NA
401	2	f	2	16	1990	158	5.154149561883857
404	4	m	2	15	1990	158	6.584070058137949
405	3	m	2	4	1990	158	NA
418	4	f	2	2	1990	158	5.533850888508643
421	1	m	0	8	1990	158	5.394834054097065
425	0	m	2	20	1990	158	4.15528858401983
439	4	f	0	16	1990	158	NA
440	8	m	2	16	1990	158	9.738890439735924
441	3	f	0	6	1990	158	5.603317074802954
442	8	f	0	13	1990	158	9.070130386499136
443	1	m	0	9	1990	158	4.768344528412568
451	5	m	1	13	1990	158	7.790699947163191
456	4	m	0	12	1990	158	8.438972328830179
463	4	m	0	16	1990	158	NA
467	7	m	2	5	1990	158	NA
472	1	m	2	13	1990	158	4.796747791304547
474	1	f	1	12	1990	158	5.9763260626482415
480	2	f	1	7	1990	158	4.956504938286069
483	1	f	1	6	1990	158	4.974866769785806
490	2	f	1	12	1990	158	4.721428285708564
494	4	m	2	17	1990	158	7.311817357194609
537	1	m	2	6	1990	158	5.624305090689738
538	5	f	2	10	1990	158	7.211533401082103
551	7	m	2	1	1990	158	10.119215782973242
554	2	m	2	2	1990	158	5.932136979762258
555	5	m	2	6	1990	158	8.244923879936952
561	3	f	0	5	1990	158	NA
562	9	m	1	2	1990	158	9.214748395674835
570	7	f	2	15	1990	158	8.32027726034296
573	0	f	1	11	1990	158	2.7925376808805105
576	9	f	2	9	1990	158	10.396765316478287
579	1	f	2	9	1990	158	4.750459939721622
582	6	f	0	20	1990	158	8.042006126277114
587	6	m	0	13	1990	158	6.9843762940153455
598	3	m	2	4	1990	158	5.704655925005947
599	1	m	2	12	1990	158	5.156851990014176
602	3	m	0	13	1990	158	5.8511344523309
606	3	m	1	8	1990	158	6.449203765068347
613	1	m	0	20	1990	158	5.254678145640802
616	9	f	1	4	1990	158	10.44139231625313
622	5	f	2	20	1990	158	7.090019181812805
624	6	f	1	7	1990	158	8.056299828389754
626	2	f	2	8	1990	158	NA
631	10	f	2	10	1990	158	11.331947187075267
633	3	m	1	9	1990	158	6.956212357435132
636	4	m	2	2	1990	158	7.149797236907412
641	4	m	0	19	1990	158	6.659672839664702
643	9	f	2	1	1990	158	9.41164843274625
648	6	f	2	20	1990	158	8.317494160161534
650	9	f	0	7	1990	158	9.50688471449272
653	6	f	0	20	1990	158	7.406320537138013
658	1	m	1	6	1990	158	4.306232416304021
662	9	m	0	10	1990	158	NA
677	5	m	1	4	1990	158	8.146708775982916
690	3	f	1	14	1990	158	4.822166815804359
698	10	f	1	3	1990	158	10.598559350650637
700	2	f	1	18	1990	158	4.919103667562513
711	3	m	2	2	1990	158	6.146797857802088
715	6	f	0	16	1990	158	6.841807433047767
716	10	m	1	17	1990	158	11.525316692174876
723	5	m	2	20	1990	158	8.310578393357302
724	5	f	1	7	1990	158	6.769676904222033
727	8	m	0	2	1990	158	9.451702470392117
729	0	f	2	9	1990	158	3.326260775857125
736	0	f	2	5	1990	158	4.393347179698692
742	4	f	2	3	1990	158	NA
746	10	f	1	19	1990	158	10.644307665232514
749	5	f	2	14	1990	158	7.504306857064065
761	1	m	1	10	1990	158	5.415405732240683
769	9	m	0	11	1990	158	10.429250549976446
778	9	m	0	5	1990	158	10.891215925889371
782	0	m	0	8	1990	158	4.921762994635814
784	1	m	0	1	1990	158	4.58060209100083
789	8	m	0	20	1990	158	9.80425540457259
793	1	f	1	6	1990	158	5.63783130173644
796	3	f	1	19	1990	158	NA
797	4	m	1	13	1990	158	7.280694105929818
798	5	f	0	2	1990	158	5.669190129451481
802	3	m	2	11	1990	158	5.882789642893973
806	1	f	2	11	1990	158	4.589801551832962
808	5	f	1	17	1990	158	7.41931032601242
816	7	m	0	11	1990	158	9.772360304639074
820	5	f	1	15	1990	158	NA
822	3	m	2	4	1990	158	5.568857732777907
823	3	f	0	17	1990	158	NA
829	10	m	0	10	1990	158	12.253754313710736
831	1	m	2	19	1990	158	4.897665298333551
835	3	f	0	1	1990	158	5.010245286124584
838	6	m	1	5	1990	158	8.069868946557976
840	7	f	0	5	1990	158	8.469470121731268
858	1	f	0	16	1990	158	3.9534044280535467
859	4	f	2	15	1990	158	6.59712665242014
862	5	m	2	5	1990	158	NA
865	6	f	1	4	1990	158	7.704267069754467
870	2	f	0	3	1990	158	5.820160473665489
875	1	m	0	14	1990	158	4.628831768917925
879	1	f	2	4	1990	158	2.409987187786354
885	8	f	2	5	1990	158	8.854980020503568
26	10	f	0	8	1991	174	10.428189103571578
31	7	m	2	9	1991	174	9.137136916620216
32	6	m	1	17	1991	174	9.230029648959134
36	9	m	0	12	1991	174	11.345620466648228
37	1	m	2	9	1991	174	4.709400394207979
50	5	m	0	17	1991	174	6.502242484126268
52	3	f	0	16	1991	174	6.693744572269213
65	1	m	2	6	1991	174	5.466645995723105
73	2	f	2	15	1991	174	5.1557034796837105
76	2	f	1	15	1991	174	4.8094450380962055
77	3	f	2	3	1991	174	6.074423029601676
82	1	m	1	11	1991	174	3.67133580266449
83	5	f	0	6	1991	174	6.6225861782656965
85	6	m	1	2	1991	174	7.063466887960769
88	11	f	1	19	1991	174	12.331226693174143
100	7	m	2	14	1991	174	8.913209699408588
101	6	f	1	11	1991	174	7.569371666304358
107	3	f	2	15	1991	174	5.82150902189196
111	5	m	0	14	1991	174	8.79861307478986
125	1	f	0	12	1991	174	4.772173433737591
128	3	f	2	5	1991	174	5.605461105685745
135	4	m	0	12	1991	174	7.7887056214001085
141	6	m	1	2	1991	174	NA
142	9	m	0	20	1991	174	11.310221261749023
146	6	f	1	15	1991	174	7.962369228698852
157	3	m	2	2	1991	174	6.324837513443157
159	1	m	0	2	1991	174	5.621108617756159
